Date,Rater,Correct Answer 3 Label,Correct Answer 5 Label,Rater Answer 3 Label,Rater Answer 5 Label,Task ID,3-Label Agreement,5-Label Agreement
10-03-2005,E,High,Exceptional,High,Bad,7896,yes,no
10-16-2005,E,Average,Exceptional,High,Okay,7897,no,no
10-26-2005,A,High,Okay,Low,Intermediate,7898,no,no
10-18-2005,D,High,Great,Average,Great,7899,no,yes
10-02-2005,E,Average,Great,High,Bad,7900,no,no
10-14-2005,A,High,Great,Low,Exceptional,7901,no,no
10-06-2005,C,Low,Exceptional,Average,Intermediate,7902,no,no
10-18-2005,A,Low,Intermediate,Average,Great,7903,no,no
10-12-2005,B,Average,Intermediate,Low,Great,7904,no,no
10-01-2005,E,Average,Exceptional,High,Bad,7905,no,no
10-13-2005,B,Low,Great,Average,Exceptional,7906,no,no
10-16-2005,A,Low,Intermediate,High,Bad,7907,no,no
10-12-2005,A,High,Okay,Average,Great,7908,no,no
10-01-2005,B,High,Okay,High,Bad,7909,yes,no
10-17-2005,E,High,Bad,Low,Intermediate,7910,no,no
10-13-2005,C,High,Okay,Low,Okay,7911,no,yes
10-22-2005,E,Average,Exceptional,Low,Great,7912,no,no
10-20-2005,B,Low,Bad,Low,Okay,7913,yes,no
10-12-2005,A,Low,Great,High,Okay,7914,no,no
10-16-2005,B,High,Great,High,Bad,7915,yes,no
10-16-2005,B,Average,Okay,High,Great,7916,no,no
10-13-2005,A,High,Exceptional,Low,Exceptional,7917,no,yes
10-28-2005,B,High,Great,Average,Okay,7918,no,no
10-09-2005,C,High,Intermediate,High,Okay,7919,yes,no
10-07-2005,D,High,Intermediate,High,Intermediate,7920,yes,yes
10-24-2005,B,Average,Exceptional,Low,Exceptional,7921,no,yes
10-03-2005,B,Average,Great,Average,Exceptional,7922,yes,no
10-09-2005,A,Low,Bad,Low,Exceptional,7923,yes,no
10-18-2005,A,Average,Intermediate,High,Okay,7924,no,no
10-12-2005,E,Average,Intermediate,High,Okay,7925,no,no
10-10-2005,A,High,Bad,High,Intermediate,7926,yes,no
10-04-2005,E,Average,Intermediate,High,Intermediate,7927,no,yes
10-07-2005,A,Average,Great,Average,Intermediate,7928,yes,no
10-24-2005,C,High,Exceptional,High,Exceptional,7929,yes,yes
10-12-2005,A,High,Exceptional,High,Great,7930,yes,no
10-26-2005,B,Average,Exceptional,Low,Bad,7931,no,no
10-15-2005,B,Low,Intermediate,Low,Intermediate,7932,yes,yes
10-19-2005,A,High,Intermediate,Average,Bad,7933,no,no
10-28-2005,A,High,Great,Average,Intermediate,7934,no,no
10-05-2005,A,Low,Okay,Average,Intermediate,7935,no,no
10-22-2005,D,Low,Intermediate,Low,Intermediate,7936,yes,yes
10-23-2005,B,Low,Great,High,Intermediate,7937,no,no
10-08-2005,A,High,Intermediate,High,Great,7938,yes,no
10-12-2005,B,Average,Great,Average,Okay,7939,yes,no
10-13-2005,B,High,Great,Low,Okay,7940,no,no
10-16-2005,C,Average,Exceptional,Low,Intermediate,7941,no,no
10-01-2005,A,High,Okay,Average,Exceptional,7942,no,no
10-09-2005,D,High,Okay,Average,Intermediate,7943,no,no
10-17-2005,B,High,Okay,Low,Great,7944,no,no
10-21-2005,D,High,Intermediate,Low,Great,7945,no,no
10-27-2005,E,Average,Bad,High,Okay,7946,no,no
10-20-2005,E,Low,Intermediate,High,Bad,7947,no,no
10-03-2005,B,Low,Okay,Low,Exceptional,7948,yes,no
10-07-2005,D,High,Bad,Average,Okay,7949,no,no
10-29-2005,A,Average,Intermediate,High,Okay,7950,no,no
10-18-2005,D,Average,Intermediate,Low,Bad,7951,no,no
10-29-2005,B,Average,Great,Average,Great,7952,yes,yes
10-20-2005,C,Low,Okay,High,Bad,7953,no,no
10-27-2005,B,Low,Great,Low,Exceptional,7954,yes,no
10-17-2005,C,Average,Great,High,Intermediate,7955,no,no
10-05-2005,D,Low,Great,Average,Okay,7956,no,no
10-19-2005,B,High,Bad,Low,Okay,7957,no,no
10-17-2005,E,High,Great,Average,Intermediate,7958,no,no
10-17-2005,A,Low,Intermediate,Average,Okay,7959,no,no
10-10-2005,E,Low,Great,Low,Okay,7960,yes,no
10-11-2005,D,Average,Exceptional,Low,Okay,7961,no,no
10-07-2005,B,Low,Intermediate,Low,Exceptional,7962,yes,no
10-05-2005,E,Low,Intermediate,Low,Okay,7963,yes,no
10-19-2005,E,Average,Bad,Low,Bad,7964,no,yes
10-19-2005,C,Average,Bad,High,Okay,7965,no,no
10-06-2005,D,Average,Okay,Low,Great,7966,no,no
10-03-2005,E,Average,Okay,Low,Great,7967,no,no
10-16-2005,A,High,Great,Low,Exceptional,7968,no,no
10-18-2005,A,Average,Bad,Average,Great,7969,yes,no
10-10-2005,D,Low,Bad,High,Bad,7970,no,yes
10-15-2005,A,High,Okay,Low,Okay,7971,no,yes
10-14-2005,C,Low,Okay,Low,Intermediate,7972,yes,no
10-12-2005,B,High,Exceptional,Average,Okay,7973,no,no
10-15-2005,E,High,Bad,Average,Intermediate,7974,no,no
10-25-2005,C,Low,Okay,High,Bad,7975,no,no
10-09-2005,A,High,Okay,Low,Great,7976,no,no
10-14-2005,A,Average,Great,High,Intermediate,7977,no,no
10-14-2005,B,Low,Bad,Average,Bad,7978,no,yes
10-22-2005,E,Average,Okay,Low,Exceptional,7979,no,no
10-17-2005,D,Low,Great,Low,Bad,7980,yes,no
10-22-2005,E,Low,Bad,High,Exceptional,7981,no,no
10-19-2005,D,High,Bad,Low,Exceptional,7982,no,no
10-24-2005,D,Low,Intermediate,Average,Okay,7983,no,no
10-07-2005,D,Average,Okay,High,Bad,7984,no,no
10-17-2005,C,High,Exceptional,Low,Okay,7985,no,no
10-18-2005,C,High,Bad,Low,Exceptional,7986,no,no
10-15-2005,E,High,Exceptional,Average,Okay,7987,no,no
10-08-2005,D,High,Okay,Average,Exceptional,7988,no,no
10-08-2005,C,Average,Okay,Average,Exceptional,7989,yes,no
10-13-2005,D,Low,Okay,High,Bad,7990,no,no
10-06-2005,A,Average,Great,Average,Intermediate,7991,yes,no
10-15-2005,B,Average,Exceptional,Average,Intermediate,7992,yes,no
10-02-2005,E,High,Intermediate,Average,Bad,7993,no,no
10-14-2005,B,Low,Intermediate,Average,Bad,7994,no,no
10-06-2005,E,Average,Great,Low,Intermediate,7995,no,no
10-25-2005,C,Low,Great,Low,Exceptional,7996,yes,no
10-18-2005,B,Low,Intermediate,Average,Great,7997,no,no
10-03-2005,E,Average,Intermediate,Low,Exceptional,7998,no,no
10-15-2005,C,High,Intermediate,Low,Great,7999,no,no
10-13-2005,B,Low,Great,High,Exceptional,8000,no,no
10-17-2005,D,Low,Okay,Average,Bad,8001,no,no
10-16-2005,D,Low,Bad,Low,Bad,8002,yes,yes
10-27-2005,D,High,Exceptional,High,Bad,8003,yes,no
10-20-2005,E,Average,Intermediate,Low,Exceptional,8004,no,no
10-01-2005,A,Low,Intermediate,Low,Intermediate,8005,yes,yes
10-22-2005,E,High,Bad,High,Exceptional,8006,yes,no
10-18-2005,A,Low,Bad,High,Intermediate,8007,no,no
10-23-2005,B,Average,Great,Low,Exceptional,8008,no,no
10-02-2005,A,Low,Intermediate,High,Great,8009,no,no
10-16-2005,B,Low,Intermediate,Low,Exceptional,8010,yes,no
10-13-2005,D,High,Intermediate,High,Intermediate,8011,yes,yes
10-20-2005,A,High,Great,Low,Bad,8012,no,no
10-20-2005,E,Low,Exceptional,Average,Bad,8013,no,no
10-08-2005,E,Low,Exceptional,Average,Great,8014,no,no
10-02-2005,A,Average,Intermediate,Low,Bad,8015,no,no
10-04-2005,A,Average,Bad,Average,Great,8016,yes,no
10-05-2005,D,Average,Bad,Low,Great,8017,no,no
10-03-2005,C,High,Bad,Low,Intermediate,8018,no,no
10-15-2005,A,Average,Intermediate,High,Intermediate,8019,no,yes
10-10-2005,B,High,Bad,High,Exceptional,8020,yes,no
10-02-2005,B,High,Intermediate,Average,Okay,8021,no,no
10-29-2005,B,Low,Exceptional,Average,Bad,8022,no,no
10-13-2005,B,High,Great,Low,Exceptional,8023,no,no
10-16-2005,C,Low,Intermediate,Low,Bad,8024,yes,no
10-28-2005,D,Low,Exceptional,Low,Okay,8025,yes,no
10-10-2005,B,Average,Great,Low,Okay,8026,no,no
10-07-2005,B,High,Intermediate,Low,Great,8027,no,no
10-02-2005,B,High,Great,High,Intermediate,8028,yes,no
10-05-2005,D,Low,Exceptional,Average,Okay,8029,no,no
10-16-2005,E,Average,Bad,Average,Great,8030,yes,no
10-05-2005,C,Average,Okay,Average,Great,8031,yes,no
10-22-2005,A,High,Exceptional,High,Great,8032,yes,no
10-23-2005,D,Low,Okay,High,Okay,8033,no,yes
10-26-2005,B,Average,Okay,High,Exceptional,8034,no,no
10-06-2005,C,Low,Intermediate,High,Okay,8035,no,no
10-05-2005,A,High,Bad,Low,Okay,8036,no,no
10-07-2005,B,Low,Bad,High,Okay,8037,no,no
10-29-2005,E,High,Great,Low,Exceptional,8038,no,no
10-11-2005,E,Low,Okay,Low,Exceptional,8039,yes,no
10-16-2005,C,Low,Okay,Low,Exceptional,8040,yes,no
10-20-2005,B,Average,Bad,High,Exceptional,8041,no,no
10-17-2005,B,High,Exceptional,Average,Bad,8042,no,no
10-06-2005,D,High,Intermediate,Low,Intermediate,8043,no,yes
10-09-2005,A,Average,Intermediate,High,Intermediate,8044,no,yes
10-16-2005,B,Low,Great,Average,Okay,8045,no,no
10-06-2005,D,Low,Bad,High,Bad,8046,no,yes
10-12-2005,C,High,Okay,Average,Bad,8047,no,no
10-20-2005,E,High,Bad,Average,Exceptional,8048,no,no
10-14-2005,D,Low,Great,Low,Great,8049,yes,yes
10-16-2005,B,High,Exceptional,High,Intermediate,8050,yes,no
10-01-2005,D,Average,Bad,Low,Exceptional,8051,no,no
10-09-2005,A,High,Exceptional,Low,Bad,8052,no,no
10-17-2005,C,Average,Bad,Average,Great,8053,yes,no
10-17-2005,B,Average,Intermediate,Low,Great,8054,no,no
10-22-2005,C,Low,Exceptional,Low,Great,8055,yes,no
10-19-2005,D,Average,Intermediate,Low,Okay,8056,no,no
10-05-2005,E,Average,Exceptional,Low,Exceptional,8057,no,yes
10-10-2005,A,High,Intermediate,Low,Bad,8058,no,no
10-19-2005,D,High,Okay,Average,Intermediate,8059,no,no
10-16-2005,D,High,Okay,High,Bad,8060,yes,no
10-23-2005,A,Low,Intermediate,Average,Exceptional,8061,no,no
10-19-2005,C,Average,Exceptional,Low,Great,8062,no,no
10-22-2005,A,Low,Bad,Average,Intermediate,8063,no,no
10-27-2005,C,High,Intermediate,Average,Okay,8064,no,no
10-24-2005,E,High,Bad,Low,Great,8065,no,no
10-11-2005,E,Average,Exceptional,High,Intermediate,8066,no,no
10-06-2005,C,High,Exceptional,Low,Intermediate,8067,no,no
10-14-2005,B,Average,Exceptional,High,Intermediate,8068,no,no
10-04-2005,D,Average,Exceptional,Low,Bad,8069,no,no
10-26-2005,C,High,Exceptional,Average,Exceptional,8070,no,yes
10-08-2005,E,Low,Bad,High,Okay,8071,no,no
10-16-2005,C,Low,Bad,Low,Bad,8072,yes,yes
10-15-2005,E,Average,Okay,High,Bad,8073,no,no
10-07-2005,E,Average,Great,Low,Great,8074,no,yes
10-05-2005,C,High,Bad,Low,Exceptional,8075,no,no
10-24-2005,B,Low,Exceptional,Average,Okay,8076,no,no
10-19-2005,A,High,Intermediate,Low,Bad,8077,no,no
10-08-2005,D,Low,Intermediate,Average,Okay,8078,no,no
10-17-2005,C,Average,Exceptional,Low,Intermediate,8079,no,no
10-26-2005,A,High,Okay,Low,Exceptional,8080,no,no
10-18-2005,A,High,Okay,Low,Great,8081,no,no
10-22-2005,B,Average,Intermediate,Low,Exceptional,8082,no,no
10-05-2005,A,High,Bad,Average,Exceptional,8083,no,no
10-03-2005,D,High,Okay,Low,Intermediate,8084,no,no
10-06-2005,A,Low,Okay,Low,Bad,8085,yes,no
10-10-2005,A,Average,Exceptional,High,Intermediate,8086,no,no
10-01-2005,A,Average,Exceptional,High,Great,8087,no,no
10-11-2005,A,Low,Bad,High,Okay,8088,no,no
10-23-2005,D,High,Okay,High,Okay,8089,yes,yes
10-15-2005,C,High,Great,High,Bad,8090,yes,no
10-09-2005,A,Average,Exceptional,Average,Exceptional,8091,yes,yes
10-05-2005,A,Low,Intermediate,Average,Exceptional,8092,no,no
10-01-2005,D,High,Exceptional,High,Okay,8093,yes,no
10-02-2005,B,High,Great,High,Exceptional,8094,yes,no
10-12-2005,C,High,Exceptional,High,Exceptional,8095,yes,yes
10-25-2005,D,Average,Okay,Average,Okay,8096,yes,yes
10-05-2005,C,Average,Intermediate,Average,Intermediate,8097,yes,yes
10-24-2005,B,Average,Okay,Average,Bad,8098,yes,no
10-10-2005,C,Average,Exceptional,Low,Exceptional,8099,no,yes
10-18-2005,D,High,Okay,Average,Bad,8100,no,no
10-09-2005,C,High,Exceptional,High,Okay,8101,yes,no
10-27-2005,B,High,Great,Low,Exceptional,8102,no,no
10-26-2005,E,Low,Great,Average,Intermediate,8103,no,no
10-04-2005,E,Low,Okay,High,Bad,8104,no,no
10-10-2005,C,Average,Okay,Average,Intermediate,8105,yes,no
10-16-2005,A,Low,Bad,Low,Bad,8106,yes,yes
10-13-2005,E,Low,Bad,High,Okay,8107,no,no
10-25-2005,A,High,Intermediate,High,Exceptional,8108,yes,no
10-13-2005,C,Low,Bad,High,Bad,8109,no,yes
10-13-2005,C,High,Great,Average,Okay,8110,no,no
10-17-2005,C,Low,Bad,Average,Great,8111,no,no
10-08-2005,C,Low,Okay,Low,Great,8112,yes,no
10-06-2005,B,Average,Bad,High,Okay,8113,no,no
10-10-2005,B,Low,Great,Low,Great,8114,yes,yes
10-26-2005,E,Low,Intermediate,Average,Exceptional,8115,no,no
10-16-2005,A,High,Exceptional,Low,Great,8116,no,no
10-04-2005,B,Low,Okay,Low,Intermediate,8117,yes,no
10-10-2005,B,Low,Okay,High,Bad,8118,no,no
10-29-2005,B,Average,Exceptional,Average,Great,8119,yes,no
10-05-2005,C,High,Okay,Low,Great,8120,no,no
10-16-2005,A,High,Exceptional,High,Exceptional,8121,yes,yes
10-15-2005,A,High,Intermediate,Low,Okay,8122,no,no
10-12-2005,B,Low,Exceptional,High,Great,8123,no,no
10-28-2005,D,High,Okay,Average,Bad,8124,no,no
10-13-2005,E,Low,Great,Low,Great,8125,yes,yes
10-06-2005,D,High,Okay,Low,Exceptional,8126,no,no
10-16-2005,E,Low,Intermediate,Average,Okay,8127,no,no
10-28-2005,D,Average,Intermediate,High,Okay,8128,no,no
10-18-2005,A,Average,Exceptional,Average,Bad,8129,yes,no
10-14-2005,C,Average,Intermediate,Low,Intermediate,8130,no,yes
10-04-2005,A,Average,Okay,Low,Okay,8131,no,yes
10-06-2005,B,Low,Exceptional,High,Intermediate,8132,no,no
10-16-2005,A,High,Okay,Average,Intermediate,8133,no,no
10-09-2005,A,Low,Intermediate,Low,Great,8134,yes,no
10-29-2005,C,Low,Okay,Average,Bad,8135,no,no
10-09-2005,C,Average,Bad,High,Intermediate,8136,no,no
10-06-2005,D,Low,Exceptional,High,Okay,8137,no,no
10-20-2005,C,High,Intermediate,Low,Exceptional,8138,no,no
10-05-2005,C,High,Okay,Average,Exceptional,8139,no,no
10-17-2005,D,Average,Okay,Average,Bad,8140,yes,no
10-29-2005,E,Average,Exceptional,Low,Intermediate,8141,no,no
10-11-2005,E,Average,Bad,Average,Intermediate,8142,yes,no
10-22-2005,E,Low,Intermediate,High,Bad,8143,no,no
10-26-2005,C,Low,Exceptional,High,Bad,8144,no,no
10-07-2005,E,Low,Intermediate,High,Great,8145,no,no
10-16-2005,D,Low,Great,Average,Bad,8146,no,no
10-23-2005,D,Low,Okay,Average,Intermediate,8147,no,no
10-21-2005,A,Average,Okay,High,Great,8148,no,no
10-01-2005,B,Average,Exceptional,High,Intermediate,8149,no,no
10-23-2005,D,High,Intermediate,Low,Great,8150,no,no
10-20-2005,E,High,Exceptional,High,Okay,8151,yes,no
10-05-2005,C,Low,Exceptional,High,Okay,8152,no,no
10-29-2005,A,High,Great,Low,Great,8153,no,yes
10-18-2005,C,Average,Bad,Average,Exceptional,8154,yes,no
10-25-2005,B,Average,Exceptional,High,Great,8155,no,no
10-28-2005,B,Average,Intermediate,Average,Intermediate,8156,yes,yes
10-17-2005,C,Average,Great,Low,Okay,8157,no,no
10-19-2005,C,Low,Bad,High,Okay,8158,no,no
10-04-2005,B,Average,Exceptional,High,Bad,8159,no,no
10-08-2005,C,High,Great,Low,Intermediate,8160,no,no
10-22-2005,D,Low,Bad,Average,Exceptional,8161,no,no
10-02-2005,A,Low,Intermediate,Low,Okay,8162,yes,no
10-20-2005,B,Average,Bad,High,Okay,8163,no,no
10-09-2005,A,High,Bad,High,Intermediate,8164,yes,no
10-15-2005,C,High,Bad,Average,Intermediate,8165,no,no
10-18-2005,C,Average,Exceptional,Average,Okay,8166,yes,no
10-17-2005,D,Low,Bad,Low,Great,8167,yes,no
10-16-2005,B,Average,Okay,High,Bad,8168,no,no
10-05-2005,D,Average,Great,High,Exceptional,8169,no,no
10-29-2005,D,Low,Great,High,Bad,8170,no,no
10-25-2005,E,Average,Okay,Low,Exceptional,8171,no,no
10-13-2005,B,Average,Great,High,Exceptional,8172,no,no
10-06-2005,A,High,Intermediate,Low,Intermediate,8173,no,yes
10-02-2005,E,Low,Bad,Average,Exceptional,8174,no,no
10-28-2005,C,Low,Exceptional,Average,Bad,8175,no,no
10-17-2005,E,Average,Intermediate,Low,Bad,8176,no,no
10-16-2005,A,Low,Exceptional,Low,Great,8177,yes,no
10-25-2005,E,Average,Okay,Average,Great,8178,yes,no
10-09-2005,C,High,Great,Average,Intermediate,8179,no,no
10-02-2005,D,Low,Intermediate,Average,Exceptional,8180,no,no
10-16-2005,B,Average,Intermediate,Average,Exceptional,8181,yes,no
10-01-2005,D,High,Great,Average,Great,8182,no,yes
10-24-2005,D,High,Great,Low,Intermediate,8183,no,no
10-28-2005,B,High,Great,Low,Bad,8184,no,no
10-15-2005,B,High,Intermediate,High,Intermediate,8185,yes,yes
10-25-2005,D,Average,Okay,Average,Exceptional,8186,yes,no
10-09-2005,B,High,Exceptional,Low,Bad,8187,no,no
10-16-2005,B,High,Exceptional,Low,Okay,8188,no,no
10-21-2005,E,High,Bad,High,Okay,8189,yes,no
10-23-2005,D,Average,Bad,Average,Intermediate,8190,yes,no
10-29-2005,A,High,Bad,High,Exceptional,8191,yes,no
10-05-2005,A,High,Exceptional,Low,Exceptional,8192,no,yes
10-09-2005,E,Low,Okay,Average,Great,8193,no,no
10-03-2005,A,High,Intermediate,Average,Great,8194,no,no
10-14-2005,D,Low,Intermediate,Average,Exceptional,8195,no,no
10-24-2005,C,Low,Intermediate,High,Okay,8196,no,no
10-13-2005,E,Average,Okay,High,Great,8197,no,no
10-06-2005,A,Average,Intermediate,Average,Great,8198,yes,no
10-10-2005,A,Average,Bad,High,Great,8199,no,no
10-16-2005,B,High,Great,Low,Great,8200,no,yes
10-13-2005,A,Low,Okay,Low,Great,8201,yes,no
10-06-2005,E,Average,Intermediate,Low,Intermediate,8202,no,yes
10-21-2005,D,High,Bad,High,Great,8203,yes,no
10-27-2005,A,Average,Okay,High,Intermediate,8204,no,no
10-17-2005,B,Low,Okay,Average,Intermediate,8205,no,no
10-12-2005,E,Low,Intermediate,Average,Great,8206,no,no
10-11-2005,D,High,Bad,Low,Exceptional,8207,no,no
10-19-2005,E,Average,Intermediate,Low,Intermediate,8208,no,yes
10-15-2005,A,Average,Bad,Low,Exceptional,8209,no,no
10-20-2005,C,Average,Exceptional,Low,Bad,8210,no,no
10-12-2005,C,High,Intermediate,Average,Okay,8211,no,no
10-09-2005,E,Low,Exceptional,Average,Bad,8212,no,no
10-27-2005,E,High,Okay,High,Bad,8213,yes,no
10-19-2005,B,High,Intermediate,Average,Great,8214,no,no
10-10-2005,D,Average,Okay,High,Exceptional,8215,no,no
10-19-2005,A,Average,Bad,High,Intermediate,8216,no,no
10-10-2005,D,Average,Great,High,Great,8217,no,yes
10-25-2005,C,Low,Intermediate,Low,Bad,8218,yes,no
10-28-2005,E,Average,Intermediate,High,Great,8219,no,no
10-06-2005,B,High,Intermediate,Average,Bad,8220,no,no
10-19-2005,C,Average,Great,Low,Bad,8221,no,no
10-23-2005,B,High,Exceptional,Average,Great,8222,no,no
10-13-2005,D,High,Okay,Low,Great,8223,no,no
10-03-2005,C,Average,Exceptional,Low,Great,8224,no,no
10-01-2005,E,Low,Okay,Average,Great,8225,no,no
10-20-2005,C,Average,Great,High,Intermediate,8226,no,no
10-07-2005,D,High,Exceptional,Low,Bad,8227,no,no
10-14-2005,C,Low,Exceptional,High,Great,8228,no,no
10-13-2005,B,Low,Okay,High,Intermediate,8229,no,no
10-16-2005,B,Low,Bad,Average,Bad,8230,no,yes
10-08-2005,D,Low,Exceptional,Low,Intermediate,8231,yes,no
10-28-2005,C,Low,Bad,Low,Great,8232,yes,no
10-25-2005,C,High,Great,High,Okay,8233,yes,no
10-22-2005,B,High,Exceptional,High,Exceptional,8234,yes,yes
10-28-2005,A,High,Exceptional,High,Great,8235,yes,no
10-24-2005,E,High,Great,Average,Okay,8236,no,no
10-18-2005,D,Low,Bad,Average,Bad,8237,no,yes
10-18-2005,D,Low,Exceptional,Average,Great,8238,no,no
10-09-2005,B,Low,Okay,Low,Great,8239,yes,no
10-02-2005,D,Average,Great,High,Bad,8240,no,no
10-23-2005,B,Average,Bad,High,Exceptional,8241,no,no
10-24-2005,E,Average,Great,Average,Okay,8242,yes,no
10-28-2005,D,Average,Great,Average,Okay,8243,yes,no
10-10-2005,D,Average,Exceptional,High,Great,8244,no,no
10-09-2005,E,High,Bad,Average,Okay,8245,no,no
10-13-2005,B,Low,Intermediate,Low,Intermediate,8246,yes,yes
10-25-2005,B,High,Bad,High,Great,8247,yes,no
10-24-2005,B,High,Exceptional,Average,Great,8248,no,no
10-03-2005,D,High,Great,High,Exceptional,8249,yes,no
10-20-2005,C,High,Great,Average,Bad,8250,no,no
10-16-2005,A,High,Exceptional,Low,Great,8251,no,no
10-17-2005,A,High,Great,Average,Exceptional,8252,no,no
10-08-2005,A,High,Great,High,Exceptional,8253,yes,no
10-26-2005,D,High,Intermediate,Low,Exceptional,8254,no,no
10-07-2005,E,Average,Bad,Low,Great,8255,no,no
10-03-2005,D,Average,Okay,Low,Exceptional,8256,no,no
10-07-2005,E,Low,Bad,Low,Exceptional,8257,yes,no
10-10-2005,D,Average,Okay,Low,Exceptional,8258,no,no
10-22-2005,E,Low,Intermediate,High,Bad,8259,no,no
10-11-2005,D,Average,Okay,Low,Great,8260,no,no
10-15-2005,E,Average,Bad,Low,Exceptional,8261,no,no
10-26-2005,C,Average,Intermediate,Low,Exceptional,8262,no,no
10-29-2005,C,High,Bad,Average,Great,8263,no,no
10-10-2005,B,Low,Bad,High,Bad,8264,no,yes
10-19-2005,D,Average,Okay,Average,Great,8265,yes,no
10-08-2005,B,Average,Bad,Low,Bad,8266,no,yes
10-08-2005,A,Low,Exceptional,High,Great,8267,no,no
10-10-2005,C,Average,Bad,High,Great,8268,no,no
10-06-2005,E,High,Bad,Average,Bad,8269,no,yes
10-01-2005,E,Low,Exceptional,High,Exceptional,8270,no,yes
10-29-2005,E,Low,Intermediate,High,Great,8271,no,no
10-08-2005,D,Average,Okay,Average,Exceptional,8272,yes,no
10-26-2005,D,Average,Intermediate,Low,Great,8273,no,no
10-12-2005,A,Average,Bad,High,Exceptional,8274,no,no
10-13-2005,B,High,Exceptional,Average,Okay,8275,no,no
10-01-2005,B,High,Intermediate,High,Bad,8276,yes,no
10-26-2005,A,High,Intermediate,Average,Okay,8277,no,no
10-24-2005,C,Low,Great,Low,Okay,8278,yes,no
10-16-2005,D,Average,Intermediate,Average,Exceptional,8279,yes,no
10-20-2005,A,Low,Intermediate,Low,Exceptional,8280,yes,no
10-09-2005,C,High,Bad,Low,Great,8281,no,no
10-20-2005,D,High,Great,Average,Great,8282,no,yes
10-07-2005,A,High,Okay,Average,Exceptional,8283,no,no
10-28-2005,C,Low,Bad,Low,Bad,8284,yes,yes
10-07-2005,B,High,Okay,High,Exceptional,8285,yes,no
10-24-2005,C,Average,Bad,High,Exceptional,8286,no,no
10-13-2005,C,Low,Exceptional,Low,Intermediate,8287,yes,no
10-22-2005,D,Average,Okay,Low,Okay,8288,no,yes
10-11-2005,A,Low,Okay,Average,Exceptional,8289,no,no
10-05-2005,E,Average,Okay,High,Exceptional,8290,no,no
10-13-2005,E,Low,Great,Average,Okay,8291,no,no
10-26-2005,C,Average,Exceptional,High,Exceptional,8292,no,yes
10-13-2005,E,Average,Bad,Low,Bad,8293,no,yes
10-21-2005,B,High,Great,Average,Okay,8294,no,no
10-10-2005,E,Low,Intermediate,Average,Bad,8295,no,no
10-24-2005,B,Average,Exceptional,Low,Exceptional,8296,no,yes
10-07-2005,E,High,Bad,Average,Great,8297,no,no
10-23-2005,E,Low,Exceptional,Low,Great,8298,yes,no
